,text,label
242,the fact we are increasing subsidy electric was already selling out why do tax need to pay more truth is electric are as good as or better than ice they do t need subsidy all this does is allow to push up there,ICE
243,nothing like past with summer as they skate around in the snow which is what i suspect and think when they speed past me on ice with their spiked always a next level 😁,ICE
244,shell the second hand market for is growing and the lease market where most people get new often an in of total cost over the term of the lease than an equivalent or “ ” ice vehicle,ICE
245,by all we need more switched to with more pedestrian all this agree and many community agree but at same time out and reduce and replace those remain with removing ice,ICE
246,life cycle environmental impact of ice is far greater than ice only last 200k up to 1 mil stay stuck in the past if thats your bag are cool on but not as daily,ICE
247,another thing that me hope is the enthusiasm and money around the company enough money to keep and improving its when it the sticker cost of its down to parity with ice everyone will switch,ICE
248,i think the collapse of the ice market will happen in 2027 a couple after reach price parity because won ’ t want to get stuck selling their used at a discount five later hertz is already operating like this httpstco8ywlhwsvzn,ICE
249,yeah does 10 ice mean 10 gas station 50 gas station or does it change nothing,ICE
250,rybt75 johnnacrider1 experience in ice does not equate to making a profitable good example why ’ t transition to a smart phone and dominate the market because change does come from the incumbent those who do not learn from history are to repeat it,ICE
251,scaabi6 toy story 14 monster 13 up the sheep movie ice age finding finding dory frozen 12 stand by me 12 princess 👍🏻❤️,ICE
252,ice freedom,ICE
253,they ’ re just not capable of range though nor are ice necessarily but they recharge quickly plus you ’ re not really meant to be at 100 percent charge all the time it ’ s too complex an issue for twitter but yet to enjoy much about temporary ‘ ownership ’,ICE
254,rybt75 johnnacrider1 have little in common with ice their infrastructure might actually be a negative,ICE
255,already happening you not of either the myopia on is embarrassing without what were we going to transition from ice to 🤣,ICE
256,was to see snow come down yesterday though is a different animal than you have going straight up and straight down are now sliding down the ice for fun it is terrifying 😮 watching parallel park on a steeper hill on ice 😳,ICE
257,through of people clearing ice off their from this morning while i ’ m working from home httpstcorkymtvj0zx,ICE
258,is it cash flow positive please go over their financial then realize ice will still be around for some time then realize can it to die and keep its assets,ICE
259,no its a cash cow ice until they are no longer it so it can fail on its own while you drain the cash out of it,ICE
260,the vast majority of new sold in are electric which a gt2bn revenue problem for the country ’ s national government as the tax base of ice httpstcosqj9fqgekz,ICE
261,not helpful is ice parking in as we saw at this weekend 😡,ICE
262,is numerous electric to south but ’ s internal combustion engine ice will still be available until 2033 according to sa ’ s director httpstcott2rw6zusg httpstcobwpjkch3yd,ICE
263,cake ✅ ✅ ice cream ✅ ✅ httpstcoy2nznwexau,ICE
264,why i am a car that 12x more than the i usually purchase and that have me well we are in the middle of an important transition from ice to e,ICE
265,this car will certainly become the dominant force amongst the plethora of the electric that will soon be coming up an ice vehicle going full mental the rs3 8y and rs3 8ys a blend of automobile that even to check mate 📸 httpstcoq5fsngn5bc,ICE
266,daviddjt0311 keithhi48929916 f1mike28 well said that ’ s what have so well in design by balancing the ice car and electric in some their electric are attractive than their conventional automobile,ICE
267,got a shock for a second there though you had got snow now 😂 it was very white and sparkly with ice here this morning pretty but bit of a pain to de ice 🥺,ICE
268,we have spend the last 100 driving ice do you think that is a good idea to live another 100 with electric,ICE
269,media is with the success of in but they almost always fail to mention the huge on ice there any incentive they offer are fairly insignificant to the 200 registration tax stick,ICE
270,again agree though at the moment and through this transitionary period predictable are those for whom tax location and other see them effectively into flash new while are forced to sell perfectly serviceable cheap to run ice,ICE
271,pamgurney70 fuel cost are ten times than ice you electricity usage will go up but you are not paying for petrol pretty simple to understand do not require expensive sub 20k are already available will soon also produce a entry level car,ICE
